sample_size, 100, 200, 400, 800, 1600, 3200, 6400, 12800, 25600, 51200, 102400, 204800, 409600, 819200, 1638400, 3276800, 6553600
approximation, 2.04450809636
exact, 0.517649646945, 2.03509759894
greedy, 7.09502152603e-05, 9.54927425507e-05, 0.000120035269843, 0.000245871500681, 0.000523425172958, 0.00108656461735, 0.00237303927518, 0.00514545240356, 0.00991651970899, 0.0205318321041, 0.0431346072839, 0.0926940019848, 0.193205914481, 0.383581852452, 0.806977485132, 1.65183926162, 3.33267217252
psudopolynomial, 3.90419668292
iterated_greedy, 8.25521372523e-05, 9.1030464862e-05, 0.000120481497612, 0.000247210183989, 0.000547967700248, 0.00118384227098, 0.00240739881339, 0.00503612660017, 0.0101614987541, 0.020781273427, 0.0435473679701, 0.0903084683321, 0.20092833225, 0.399750023204, 0.842554778921, 1.71169536209, 3.45344684178

target, 11050, 20356, 40268, 79402, 163815, 326553, 641441, 1271496, 2549103, 5118581, 10264599, 20481726, 40937945, 82004854, 164012224, 327828340, 655983565
approximation, 11050
exact, 11050, 20356
greedy, 11044, 20353, 40268, 79402, 163815, 326553, 641441, 1271496, 2549103, 5118581, 10264599, 20481726, 40937945, 82004854, 164012224, 327828340, 655983565
psudopolynomial, 11050
iterated_greedy, 11050, 20356, 40268, 79402, 163815, 326553, 641441, 1271496, 2549103, 5118581, 10264599, 20481726, 40937945, 82004854, 164012224, 327828340, 655983565
